val1,val2,last_matrix
34272.0,35360.0,2
7936.0,8448.0,1
2400.0,2720.0,1
992.0,1056.0,2
28224.0,29120.0,2
16128.0,16640.0,1
2160.0,2448.0,1
587520.0,592128.0,2
9424.0,10032.0,2
1080.0,1224.0,2
1080.0,1224.0,2
34272.0,35360.0,1
1488.0,1584.0,2
1560.0,1768.0,1
587520.0,592128.0,2
560.0,720.0,1
252.0,324.0,1
1560.0,1768.0,2
224.0,288.0,1
496.0,528.0,2
2040.0,2312.0,1
38304.0,39520.0,2
1200.0,1360.0,1
18144.0,18720.0,2
504.0,648.0,1
326400.0,328960.0,1
19.0,57.0,1
1680.0,1904.0,1
28224.0,29120.0,2
9424.0,10032.0,2
2160.0,2448.0,1
4464.0,4752.0,2
5952.0,6336.0,1
114.0,190.0,2
228480.0,230272.0,2
504.0,648.0,1
992.0,1056.0,2
1200.0,1360.0,1
14112.0,14560.0,2
4032.0,4160.0,2
97920.0,98688.0,1
28224.0,29120.0,2
9424.0,10032.0,1
114.0,190.0,1
140.0,180.0,2
40320.0,41600.0,1
2280.0,2584.0,2
496.0,528.0,2
280.0,360.0,1
2976.0,3168.0,2
138176.0,140352.0,2
720.0,816.0,2
480.0,544.0,1
34272.0,35360.0,2
12.0,20.0,1
1800.0,2040.0,2
9920.0,10560.0,2
7936.0,8448.0,1
360.0,408.0,2
6944.0,7392.0,1
587520.0,592128.0,2
1560.0,1768.0,2
992.0,1056.0,1
162560.0,165120.0,2
73152.0,74304.0,1
1560.0,1768.0,2
5456.0,5808.0,2
89408.0,90816.0,1
9424.0,10032.0,1
2160.0,2448.0,1
108.0,180.0,1
28.0,36.0,2
2976.0,3168.0,1
196.0,252.0,1
5456.0,5808.0,1
2040.0,2312.0,2
16128.0,16640.0,1
1800.0,2040.0,2
18144.0,18720.0,2
113792.0,115584.0,2
12096.0,12480.0,1
130048.0,132096.0,2
8064.0,8320.0,2
496.0,528.0,2
121920.0,123840.0,2
240.0,272.0,1
5456.0,5808.0,1
30240.0,31200.0,1
34272.0,35360.0,2
24192.0,24960.0,2
30240.0,31200.0,2
3968.0,4224.0,1
22176.0,22880.0,2
5456.0,5808.0,1
480.0,544.0,2
36288.0,37440.0,2
360.0,408.0,2
12096.0,12480.0,2
56.0,72.0,1
240.0,272.0,2
424320.0,427648.0,2
261120.0,263168.0,1
6448.0,6864.0,2
1920.0,2176.0,1
97920.0,98688.0,2
2400.0,2720.0,2
130048.0,132096.0,2
392.0,504.0,1
8432.0,8976.0,2
2040.0,2312.0,1
36288.0,37440.0,1
2480.0,2640.0,1
3968.0,4224.0,2
10080.0,10400.0,2
24384.0,24768.0,2
720.0,816.0,1
105664.0,107328.0,2
5456.0,5808.0,1
504.0,648.0,1
1984.0,2112.0,1
4960.0,5280.0,2
3968.0,4224.0,2
359040.0,361856.0,2
3968.0,4224.0,1
84.0,108.0,2
2016.0,2080.0,2
2016.0,2080.0,1
26208.0,27040.0,2
89408.0,90816.0,2
280.0,360.0,2
30.0,50.0,2
554880.0,559232.0,2
600.0,680.0,1
252.0,324.0,1
9424.0,10032.0,2
4464.0,4752.0,1
2160.0,2448.0,2
3968.0,4224.0,1
8064.0,8320.0,1
2280.0,2584.0,2
1200.0,1360.0,1
24384.0,24768.0,2
73152.0,74304.0,1
496.0,528.0,2
6448.0,6864.0,2
1560.0,1768.0,2
2354688.0,2363904.0,2
26208.0,27040.0,1
1920.0,2176.0,2
2040.0,2312.0,1
12096.0,12480.0,1
364.0,468.0,1
496.0,528.0,2
4032.0,4160.0,1
960.0,1088.0,1
36288.0,37440.0,1
504.0,648.0,2
2400.0,2720.0,1
154432.0,156864.0,2
32640.0,32896.0,2
16128.0,16640.0,2
4464.0,4752.0,2
18.0,54.0,1
360.0,408.0,2
240.0,272.0,1
113792.0,115584.0,2
65024.0,66048.0,1
102.0,170.0,1
2976.0,3168.0,1
480.0,544.0,1
8432.0,8976.0,2
14112.0,14560.0,1
14112.0,14560.0,2
2016.0,2080.0,2
32256.0,33280.0,2
34272.0,35360.0,1
48768.0,49536.0,2
1680.0,1904.0,2
4032.0,4160.0,1
496.0,528.0,1
1800.0,2040.0,2
6048.0,6240.0,2
392.0,504.0,1
1984.0,2112.0,1
10080.0,10400.0,1
496.0,528.0,1
20160.0,20800.0,2
168.0,216.0,2
720.0,816.0,1
840.0,952.0,1
108.0,180.0,1
1800.0,2040.0,1
456960.0,460544.0,2
60.0,100.0,1
1080.0,1224.0,2
3968.0,4224.0,2
240.0,272.0,1
130048.0,132096.0,2
2040.0,2312.0,1
7440.0,7920.0,1
3968.0,4224.0,2
56896.0,57792.0,2
532.0,684.0,1
12096.0,12480.0,2
10080.0,10400.0,2
3472.0,3696.0,1
960.0,1088.0,1
240.0,272.0,2
840.0,952.0,2
196.0,252.0,1
480.0,544.0,1
24384.0,24768.0,2
992.0,1056.0,1
34272.0,35360.0,2
18144.0,18720.0,2
720.0,816.0,1
32256.0,33280.0,1
28224.0,29120.0,2
40640.0,41280.0,2
6448.0,6864.0,1
228480.0,230272.0,1
121920.0,123840.0,2
154432.0,156864.0,2
5952.0,6336.0,1
1438976.0,1444608.0,2
38304.0,39520.0,2
2400.0,2720.0,1
36288.0,37440.0,2
34272.0,35360.0,1
476.0,612.0,1
4464.0,4752.0,2
6.0,10.0,1
97920.0,98688.0,1
2400.0,2720.0,2
2040.0,2312.0,1
8928.0,9504.0,1
3968.0,4224.0,1
8432.0,8976.0,1
6048.0,6240.0,1
6448.0,6864.0,2
36288.0,37440.0,2
48.0,80.0,1
1440.0,1632.0,1
18144.0,18720.0,1
16128.0,16640.0,2
5952.0,6336.0,2
960.0,1088.0,2
2280.0,2584.0,2
6944.0,7392.0,1
96.0,160.0,1
3968.0,4224.0,1
18144.0,18720.0,2
28224.0,29120.0,2
30.0,50.0,1
496.0,528.0,2
4464.0,4752.0,1
10080.0,10400.0,2
112.0,144.0,2
16128.0,16640.0,1
9920.0,10560.0,1
720.0,816.0,1
1920.0,2176.0,2
2040.0,2312.0,1
4960.0,5280.0,1
130048.0,132096.0,2
2616320.0,2626560.0,2
4464.0,4752.0,1
28.0,36.0,2
3968.0,4224.0,1
138176.0,140352.0,2
360.0,408.0,1
1920.0,2176.0,2
5952.0,6336.0,1
2160.0,2448.0,1
7440.0,7920.0,1
5952.0,6336.0,2
240.0,272.0,1
720.0,816.0,2
9920.0,10560.0,2
40320.0,41600.0,2
522240.0,526336.0,2
391680.0,394752.0,2
1488.0,1584.0,1
2976.0,3168.0,1
360.0,408.0,2
26208.0,27040.0,2
1488.0,1584.0,1
24384.0,24768.0,2
3472.0,3696.0,2
168.0,216.0,1
30240.0,31200.0,2
195840.0,197376.0,2
26208.0,27040.0,2
1320.0,1496.0,1
360.0,408.0,1
1488.0,1584.0,2
392.0,504.0,1
3968.0,4224.0,1
9424.0,10032.0,1
8928.0,9504.0,1
28224.0,29120.0,1
9424.0,10032.0,1
28224.0,29120.0,1
8432.0,8976.0,2
36288.0,37440.0,1
2400.0,2720.0,2
7936.0,8448.0,1
4464.0,4752.0,1
4032.0,4160.0,2
992.0,1056.0,2
108.0,180.0,1
960.0,1088.0,2
8432.0,8976.0,1
600.0,680.0,1
8128.0,8256.0,2
1080.0,1224.0,2
326400.0,328960.0,2
20160.0,20800.0,2
7440.0,7920.0,2
652800.0,657920.0,2
240.0,272.0,2
16128.0,16640.0,1
38304.0,39520.0,2
6048.0,6240.0,2
8432.0,8976.0,2
2480.0,2640.0,2
32256.0,33280.0,1
196.0,252.0,2
476.0,612.0,1
1800.0,2040.0,2
12.0,20.0,1
7936.0,8448.0,2
36.0,60.0,1
38304.0,39520.0,2
24192.0,24960.0,2
78.0,130.0,1
8128.0,8256.0,2
4032.0,4160.0,2
992.0,1056.0,2
3968.0,4224.0,1
121920.0,123840.0,1
34272.0,35360.0,1
2040.0,2312.0,1
146304.0,148608.0,1
1440.0,1632.0,1
2480.0,2640.0,2
28224.0,29120.0,1
24384.0,24768.0,1
4464.0,4752.0,1
4960.0,5280.0,2
720.0,816.0,2
8928.0,9504.0,1
40320.0,41600.0,1
240.0,272.0,1
1920.0,2176.0,1
32512.0,33024.0,2
15.0,45.0,1
652800.0,657920.0,2
6048.0,6240.0,2
20160.0,20800.0,1
532.0,684.0,1
2354688.0,2363904.0,2
10080.0,10400.0,1
4960.0,5280.0,1
5456.0,5808.0,2
22176.0,22880.0,1
280.0,360.0,1
336.0,432.0,1
360.0,408.0,1
8432.0,8976.0,1
840.0,952.0,2
36288.0,37440.0,2
420.0,540.0,2
22176.0,22880.0,1
56896.0,57792.0,1
22176.0,22880.0,2
1080.0,1224.0,1
97536.0,99072.0,1
9424.0,10032.0,1
3472.0,3696.0,2
448.0,576.0,2
2160.0,2448.0,2
240.0,272.0,2
840.0,952.0,1
102.0,170.0,2
138176.0,140352.0,2
162560.0,165120.0,2
1560.0,1768.0,1
34272.0,35360.0,2
154432.0,156864.0,2
240.0,272.0,1
600.0,680.0,1
1560.0,1768.0,1
12096.0,12480.0,2
24192.0,24960.0,1
18144.0,18720.0,1
240.0,272.0,1
240.0,272.0,1
1800.0,2040.0,1
113792.0,115584.0,2
240.0,272.0,2
1984.0,2112.0,2
28224.0,29120.0,1
392448.0,393984.0,2
420.0,540.0,1
6448.0,6864.0,1
40320.0,41600.0,2
6448.0,6864.0,2
5456.0,5808.0,1
9424.0,10032.0,1
261120.0,263168.0,2
1320.0,1496.0,2
112.0,144.0,1
600.0,680.0,1
252.0,324.0,1
6448.0,6864.0,2
196.0,252.0,2
240.0,272.0,1
2160.0,2448.0,1
4464.0,4752.0,1
480.0,544.0,1
7440.0,7920.0,1
12096.0,12480.0,2
496.0,528.0,1
8128.0,8256.0,2
196.0,252.0,2
154432.0,156864.0,1
840.0,952.0,1
960.0,1088.0,1
1984.0,2112.0,2
7440.0,7920.0,2
28224.0,29120.0,1
652800.0,657920.0,2
2976.0,3168.0,1
1680.0,1904.0,2
489600.0,493440.0,2
16128.0,16640.0,1
360.0,408.0,1
12096.0,12480.0,2
138176.0,140352.0,1
1488.0,1584.0,2
7936.0,8448.0,1
1320.0,1496.0,1
480.0,544.0,2
5456.0,5808.0,2
2400.0,2720.0,2
1920.0,2176.0,2
7936.0,8448.0,2
5456.0,5808.0,2
8432.0,8976.0,2
2016.0,2080.0,2
2976.0,3168.0,1
992.0,1056.0,1
32256.0,33280.0,2
24192.0,24960.0,2
1680.0,1904.0,2
2976.0,3168.0,1
4464.0,4752.0,2
6448.0,6864.0,1
8432.0,8976.0,1
4464.0,4752.0,1
36288.0,37440.0,1
34272.0,35360.0,2
1680.0,1904.0,2
554880.0,559232.0,2
56896.0,57792.0,1
5952.0,6336.0,2
5456.0,5808.0,2
784896.0,787968.0,2
3472.0,3696.0,1
424320.0,427648.0,2
40320.0,41600.0,2
65024.0,66048.0,2
360.0,408.0,2
480.0,544.0,1
1984.0,2112.0,2
3968.0,4224.0,1
4960.0,5280.0,2
16128.0,16640.0,2
8432.0,8976.0,1
154432.0,156864.0,2
8928.0,9504.0,1
4960.0,5280.0,1
2400.0,2720.0,1
6944.0,7392.0,2
36.0,60.0,1
121920.0,123840.0,1
105664.0,107328.0,2
89408.0,90816.0,2
8128.0,8256.0,2
56896.0,57792.0,1
1984.0,2112.0,2
992.0,1056.0,1
1320.0,1496.0,1
2280.0,2584.0,1
496.0,528.0,1
120.0,136.0,2
8128.0,8256.0,2
2976.0,3168.0,1
30240.0,31200.0,1
2616320.0,2626560.0,2
960.0,1088.0,1
105664.0,107328.0,2
1200.0,1360.0,1
2280.0,2584.0,2
16256.0,16512.0,2
56896.0,57792.0,2
3968.0,4224.0,1
720.0,816.0,2
1080.0,1224.0,1
9920.0,10560.0,2
12096.0,12480.0,1
1177344.0,1181952.0,2
40320.0,41600.0,1
2016.0,2080.0,1
32256.0,33280.0,2
1984.0,2112.0,2
2280.0,2584.0,1
2400.0,2720.0,1
1984.0,2112.0,1
6048.0,6240.0,1
105664.0,107328.0,2
1920.0,2176.0,2
22176.0,22880.0,2
2040.0,2312.0,1
168.0,216.0,2
1308160.0,1313280.0,2
960.0,1088.0,1
1488.0,1584.0,1
720.0,816.0,1
48768.0,49536.0,1
1984.0,2112.0,2
496.0,528.0,2
360.0,408.0,1
34272.0,35360.0,1
65024.0,66048.0,2
81280.0,82560.0,2
308.0,396.0,2
1080.0,1224.0,1
5952.0,6336.0,1
36.0,60.0,2
168.0,216.0,2
3472.0,3696.0,1
14112.0,14560.0,2
1920.0,2176.0,1
3472.0,3696.0,2
24192.0,24960.0,2
1560.0,1768.0,1
6448.0,6864.0,2
28224.0,29120.0,2
9920.0,10560.0,1
140.0,180.0,1
600.0,680.0,1
4960.0,5280.0,2
2976.0,3168.0,1
2976.0,3168.0,2
24192.0,24960.0,1
7936.0,8448.0,2
8928.0,9504.0,2
4032.0,4160.0,1
14112.0,14560.0,2
8064.0,8320.0,2
65024.0,66048.0,2
97536.0,99072.0,2
5456.0,5808.0,1
2016.0,2080.0,1
1680.0,1904.0,2
496.0,528.0,1
72.0,120.0,1
8128.0,8256.0,2
720.0,816.0,1
168.0,216.0,2
2016.0,2080.0,1
1080.0,1224.0,2
97920.0,98688.0,2
89408.0,90816.0,2
360.0,408.0,1
992.0,1056.0,1
6448.0,6864.0,2
420.0,540.0,2
9920.0,10560.0,2
8432.0,8976.0,1
600.0,680.0,1
196.0,252.0,1
240.0,272.0,1
12096.0,12480.0,2
4464.0,4752.0,1
195840.0,197376.0,2
30.0,50.0,1
66.0,110.0,1
2480.0,2640.0,1
9424.0,10032.0,1
1488.0,1584.0,2
424320.0,427648.0,2
1680.0,1904.0,1
28224.0,29120.0,1
4032.0,4160.0,2
10080.0,10400.0,2
6048.0,6240.0,2
32512.0,33024.0,2
992.0,1056.0,1
364.0,468.0,1
2976.0,3168.0,2
4032.0,4160.0,2
81280.0,82560.0,2
4960.0,5280.0,2
18144.0,18720.0,1
1440.0,1632.0,1
9920.0,10560.0,2
7936.0,8448.0,1
28224.0,29120.0,2
2480.0,2640.0,2
30240.0,31200.0,2
26208.0,27040.0,2
32640.0,32896.0,1
65280.0,65792.0,2
3968.0,4224.0,1
420.0,540.0,1
2400.0,2720.0,2
3472.0,3696.0,2
20160.0,20800.0,2
1320.0,1496.0,2
24192.0,24960.0,1
840.0,952.0,1
1984.0,2112.0,2
1800.0,2040.0,2
392.0,504.0,1
992.0,1056.0,2
18144.0,18720.0,2
6448.0,6864.0,2
280.0,360.0,1
448.0,576.0,1
26208.0,27040.0,2
6944.0,7392.0,1
8064.0,8320.0,2
5456.0,5808.0,2
4032.0,4160.0,2
2040.0,2312.0,1
2280.0,2584.0,1
8064.0,8320.0,1
252.0,324.0,1
523264.0,525312.0,2
10080.0,10400.0,2
66.0,110.0,1
24192.0,24960.0,2
26208.0,27040.0,1
6448.0,6864.0,1
992.0,1056.0,1
24384.0,24768.0,2
496.0,528.0,2
90.0,150.0,1
4032.0,4160.0,1
48768.0,49536.0,2
1080.0,1224.0,2
10080.0,10400.0,2
504.0,648.0,2
960.0,1088.0,1
587520.0,592128.0,2
8064.0,8320.0,2
8928.0,9504.0,1
42.0,70.0,1
1984.0,2112.0,1
308.0,396.0,2
336.0,432.0,1
38304.0,39520.0,2
112.0,144.0,2
12.0,20.0,1
448.0,576.0,2
1080.0,1224.0,1
4464.0,4752.0,2
6944.0,7392.0,1
2400.0,2720.0,2
22176.0,22880.0,2
7440.0,7920.0,2
120.0,136.0,2
4032.0,4160.0,1
359040.0,361856.0,2
4464.0,4752.0,2
32640.0,32896.0,2
228480.0,230272.0,2
146304.0,148608.0,2
240.0,272.0,2
34272.0,35360.0,2
48768.0,49536.0,2
3472.0,3696.0,2
97536.0,99072.0,2
1488.0,1584.0,1
8432.0,8976.0,2
56896.0,57792.0,2
38304.0,39520.0,1
28224.0,29120.0,1
8064.0,8320.0,1
38304.0,39520.0,2
560.0,720.0,1
4464.0,4752.0,2
9424.0,10032.0,2
2480.0,2640.0,2
840.0,952.0,1
1920.0,2176.0,2
30.0,50.0,1
6944.0,7392.0,1
496.0,528.0,1
1080.0,1224.0,1
65024.0,66048.0,2
336.0,432.0,1
1488.0,1584.0,1
28224.0,29120.0,2
154432.0,156864.0,2
2160.0,2448.0,1
992.0,1056.0,1
1984.0,2112.0,2
261120.0,263168.0,1
7440.0,7920.0,1
600.0,680.0,1
56896.0,57792.0,2
108.0,180.0,1
32256.0,33280.0,1
652800.0,657920.0,2
65024.0,66048.0,2
600.0,680.0,1
7440.0,7920.0,2
992.0,1056.0,2
2016.0,2080.0,2
168.0,216.0,2
2400.0,2720.0,1
1800.0,2040.0,1
252.0,324.0,2
240.0,272.0,2
2480.0,2640.0,2
34272.0,35360.0,1
4960.0,5280.0,2
504.0,648.0,1
72.0,120.0,1
30240.0,31200.0,2
73152.0,74304.0,2
8432.0,8976.0,2
140.0,180.0,1
105664.0,107328.0,2
6048.0,6240.0,1
1080.0,1224.0,1
9424.0,10032.0,1
2280.0,2584.0,1
3472.0,3696.0,2
18.0,30.0,1
992.0,1056.0,2
5952.0,6336.0,1
7936.0,8448.0,2
16256.0,16512.0,1
7440.0,7920.0,1
48.0,80.0,1
65024.0,66048.0,1
293760.0,296064.0,2
36.0,60.0,1
720.0,816.0,2
168.0,216.0,2
73152.0,74304.0,2
5456.0,5808.0,2
154432.0,156864.0,1
992.0,1056.0,2
24192.0,24960.0,2
224.0,288.0,2
32512.0,33024.0,2
81280.0,82560.0,1
391680.0,394752.0,2
163200.0,164480.0,2
38304.0,39520.0,1
6448.0,6864.0,2
840.0,952.0,2
130048.0,132096.0,2
4032.0,4160.0,1
360.0,408.0,1
2040.0,2312.0,1
34272.0,35360.0,1
60.0,100.0,1
480.0,544.0,2
600.0,680.0,1
24192.0,24960.0,2
26208.0,27040.0,2
34272.0,35360.0,2
336.0,432.0,1
18144.0,18720.0,2
113792.0,115584.0,2
504.0,648.0,1
89408.0,90816.0,2
113792.0,115584.0,2
9920.0,10560.0,1
252.0,324.0,2
6944.0,7392.0,1
1440.0,1632.0,1
308.0,396.0,1
38304.0,39520.0,1
40640.0,41280.0,2
84.0,108.0,2
992.0,1056.0,2
1680.0,1904.0,1
30240.0,31200.0,1
38304.0,39520.0,1
1560.0,1768.0,1
2280.0,2584.0,2
2485504.0,2495232.0,2
12096.0,12480.0,2
2040.0,2312.0,1
6944.0,7392.0,2
6944.0,7392.0,2
2016.0,2080.0,1
89408.0,90816.0,1
120.0,136.0,2
154432.0,156864.0,2
73152.0,74304.0,2
121920.0,123840.0,2
4464.0,4752.0,1
7440.0,7920.0,1
4464.0,4752.0,1
30240.0,31200.0,1
720.0,816.0,2
1560.0,1768.0,2
840.0,952.0,2
2400.0,2720.0,2
9424.0,10032.0,1
7440.0,7920.0,2
97536.0,99072.0,2
38304.0,39520.0,2
3968.0,4224.0,2
532.0,684.0,1
8432.0,8976.0,1
56896.0,57792.0,1
36288.0,37440.0,2
65024.0,66048.0,2
1984.0,2112.0,1
992.0,1056.0,2
336.0,432.0,1
2040.0,2312.0,1
81280.0,82560.0,2
7440.0,7920.0,1
4960.0,5280.0,2
308.0,396.0,1
7936.0,8448.0,1
560.0,720.0,2
97920.0,98688.0,2
360.0,408.0,1
38304.0,39520.0,1
4032.0,4160.0,2
154432.0,156864.0,2
65024.0,66048.0,1
532.0,684.0,2
97920.0,98688.0,2
168.0,216.0,1
154432.0,156864.0,2
9920.0,10560.0,1
90.0,150.0,1
496.0,528.0,2
7440.0,7920.0,2
26208.0,27040.0,1
2354688.0,2363904.0,2
120.0,136.0,1
9920.0,10560.0,1
2160.0,2448.0,2
496.0,528.0,1
40640.0,41280.0,2
8064.0,8320.0,1
15.0,45.0,1
30240.0,31200.0,1
162560.0,165120.0,2
28224.0,29120.0,2
1320.0,1496.0,2
392.0,504.0,1
8928.0,9504.0,2
456960.0,460544.0,2
36288.0,37440.0,2
14112.0,14560.0,2
261120.0,263168.0,2
18144.0,18720.0,1
6048.0,6240.0,2
22176.0,22880.0,1
48768.0,49536.0,2
36.0,60.0,2
308.0,396.0,2
108.0,180.0,1
84.0,108.0,1
2040.0,2312.0,1
587520.0,592128.0,1
308.0,396.0,1
5456.0,5808.0,1
480.0,544.0,2
112.0,144.0,1
476.0,612.0,1
240.0,272.0,1
196.0,252.0,2
196.0,252.0,1
28.0,36.0,2
195840.0,197376.0,2
364.0,468.0,1
720.0,816.0,1
22176.0,22880.0,1
3472.0,3696.0,2
240.0,272.0,1
4464.0,4752.0,1
5952.0,6336.0,2
163200.0,164480.0,2
1440.0,1632.0,2
840.0,952.0,1
1920.0,2176.0,2
8928.0,9504.0,2
102.0,170.0,1
560.0,720.0,1
6448.0,6864.0,2
600.0,680.0,2
28224.0,29120.0,2
1440.0,1632.0,1
130560.0,131584.0,2
522240.0,526336.0,1
2280.0,2584.0,2
14112.0,14560.0,2
16128.0,16640.0,2
112.0,144.0,1
16256.0,16512.0,2
2480.0,2640.0,1
84.0,108.0,1
140.0,180.0,1
620160.0,625024.0,2
3968.0,4224.0,1
1920.0,2176.0,1
26208.0,27040.0,1
1800.0,2040.0,1
360.0,408.0,1
252.0,324.0,1
1984.0,2112.0,2
6944.0,7392.0,2
34272.0,35360.0,2
496.0,528.0,1
532.0,684.0,1
1560.0,1768.0,1
65024.0,66048.0,2
1200.0,1360.0,2
5952.0,6336.0,2
960.0,1088.0,2
6.0,10.0,2
9920.0,10560.0,1
1440.0,1632.0,1
28.0,36.0,1
5952.0,6336.0,2
16128.0,16640.0,1
4032.0,4160.0,2
1488.0,1584.0,2
108.0,180.0,1
1680.0,1904.0,1
16256.0,16512.0,2
20160.0,20800.0,2
73152.0,74304.0,2
1320.0,1496.0,1
5952.0,6336.0,1
4960.0,5280.0,2
476.0,612.0,1
3968.0,4224.0,1
392.0,504.0,2
5952.0,6336.0,2
560.0,720.0,1
8928.0,9504.0,2
121920.0,123840.0,2
146304.0,148608.0,1
40640.0,41280.0,1
7440.0,7920.0,1
364.0,468.0,1
4464.0,4752.0,1
504.0,648.0,1
1680.0,1904.0,2
448.0,576.0,2
40640.0,41280.0,2
1560.0,1768.0,2
38304.0,39520.0,2
8064.0,8320.0,2
240.0,272.0,2
113792.0,115584.0,2
620160.0,625024.0,2
78.0,130.0,1
2480.0,2640.0,1
108.0,180.0,1
3968.0,4224.0,1
240.0,272.0,2
10080.0,10400.0,2
30240.0,31200.0,1
24192.0,24960.0,2
1488.0,1584.0,1
28224.0,29120.0,2
2400.0,2720.0,2
240.0,272.0,1
1320.0,1496.0,1
3968.0,4224.0,2
600.0,680.0,1
163200.0,164480.0,2
12.0,36.0,1
2280.0,2584.0,2
360.0,408.0,2
4464.0,4752.0,1
496.0,528.0,2
40320.0,41600.0,2
196.0,252.0,1
600.0,680.0,2
5952.0,6336.0,1
140.0,180.0,1
9.0,27.0,1
992.0,1056.0,1
5456.0,5808.0,2
121920.0,123840.0,2
105664.0,107328.0,2
196.0,252.0,2
532.0,684.0,1
522240.0,526336.0,2
113792.0,115584.0,2
2280.0,2584.0,2
32256.0,33280.0,1
40640.0,41280.0,2
162560.0,165120.0,2
5952.0,6336.0,1
48768.0,49536.0,2
9920.0,10560.0,1
1488.0,1584.0,1
65024.0,66048.0,2
480.0,544.0,2
1200.0,1360.0,2
36288.0,37440.0,2
97536.0,99072.0,2
554880.0,559232.0,2
4032.0,4160.0,1
8064.0,8320.0,2
9920.0,10560.0,2
38304.0,39520.0,1
4464.0,4752.0,1
162560.0,165120.0,2
2400.0,2720.0,1
10080.0,10400.0,2
24384.0,24768.0,2
420.0,540.0,1
600.0,680.0,2
7440.0,7920.0,1
359040.0,361856.0,2
992.0,1056.0,2
504.0,648.0,1
532.0,684.0,2
240.0,272.0,2
14112.0,14560.0,1
391680.0,394752.0,2
9424.0,10032.0,2
6944.0,7392.0,2
392.0,504.0,2
6448.0,6864.0,2
496.0,528.0,1
24384.0,24768.0,2
12096.0,12480.0,2
105664.0,107328.0,2
480.0,544.0,2
32512.0,33024.0,1
6048.0,6240.0,2
720.0,816.0,1
8432.0,8976.0,2
2160.0,2448.0,2
720.0,816.0,1
496.0,528.0,2
2400.0,2720.0,2
308.0,396.0,1
1800.0,2040.0,1
1488.0,1584.0,1
336.0,432.0,2
2040.0,2312.0,1
16128.0,16640.0,2
6448.0,6864.0,1
5952.0,6336.0,1
48768.0,49536.0,1
24384.0,24768.0,2
6448.0,6864.0,1
4032.0,4160.0,1
336.0,432.0,2
36288.0,37440.0,2
4032.0,4160.0,2
392448.0,393984.0,2
1200.0,1360.0,1
48768.0,49536.0,2
5952.0,6336.0,1
420.0,540.0,1
1080.0,1224.0,2
228480.0,230272.0,2
14112.0,14560.0,2
4960.0,5280.0,2
1488.0,1584.0,2
1984.0,2112.0,2
195840.0,197376.0,2
1080.0,1224.0,1
28.0,36.0,2
10080.0,10400.0,2
5952.0,6336.0,2
12.0,20.0,1
364.0,468.0,2
2040.0,2312.0,1
392.0,504.0,2
28224.0,29120.0,1
5952.0,6336.0,2
112.0,144.0,1
97920.0,98688.0,2
1800.0,2040.0,1
9424.0,10032.0,2
6048.0,6240.0,2
14112.0,14560.0,2
32256.0,33280.0,1
121920.0,123840.0,2
162560.0,165120.0,1
65024.0,66048.0,1
6448.0,6864.0,1
2016.0,2080.0,2
2400.0,2720.0,2
5456.0,5808.0,2
6.0,10.0,2
1920.0,2176.0,2
146304.0,148608.0,2
32256.0,33280.0,1
9920.0,10560.0,2
196.0,252.0,1
36288.0,37440.0,2
32512.0,33024.0,2
392448.0,393984.0,2
280.0,360.0,1
78.0,130.0,1
18144.0,18720.0,1
1080.0,1224.0,1
9920.0,10560.0,2
2160.0,2448.0,2
489600.0,493440.0,1
2480.0,2640.0,2
22176.0,22880.0,2
18.0,54.0,1
364.0,468.0,1
476.0,612.0,2
6944.0,7392.0,1
720.0,816.0,2
10080.0,10400.0,2
7440.0,7920.0,2
960.0,1088.0,2
1984.0,2112.0,2
28224.0,29120.0,1
196.0,252.0,2
3968.0,4224.0,1
600.0,680.0,1
3472.0,3696.0,1
504.0,648.0,1
12.0,20.0,1
1440.0,1632.0,1
359040.0,361856.0,2
960.0,1088.0,1
7440.0,7920.0,1
10080.0,10400.0,2
8432.0,8976.0,2
16256.0,16512.0,2
1320.0,1496.0,1
960.0,1088.0,1
3968.0,4224.0,1
840.0,952.0,2
5456.0,5808.0,2
2976.0,3168.0,2
224.0,288.0,1
496.0,528.0,2
56.0,72.0,1
89408.0,90816.0,2
26208.0,27040.0,2
7440.0,7920.0,1
6448.0,6864.0,2
992.0,1056.0,1
1800.0,2040.0,2
40320.0,41600.0,2
228480.0,230272.0,2
18144.0,18720.0,1
105664.0,107328.0,2
2160.0,2448.0,1
30.0,50.0,1
24192.0,24960.0,1
7440.0,7920.0,1
1440.0,1632.0,1
2480.0,2640.0,2
364.0,468.0,1
14.0,42.0,1
8928.0,9504.0,1
84.0,108.0,1
5456.0,5808.0,2
4960.0,5280.0,2
32512.0,33024.0,2
16128.0,16640.0,2
496.0,528.0,2
20160.0,20800.0,2
4960.0,5280.0,2
600.0,680.0,1
4032.0,4160.0,2
228480.0,230272.0,2
81280.0,82560.0,1
1200.0,1360.0,2
32256.0,33280.0,2
3968.0,4224.0,1
1080.0,1224.0,1
22176.0,22880.0,1
102.0,170.0,1
1680.0,1904.0,2
24384.0,24768.0,2
420.0,540.0,1
2400.0,2720.0,1
9424.0,10032.0,1
6048.0,6240.0,2
504.0,648.0,2
6944.0,7392.0,2
532.0,684.0,2
65024.0,66048.0,1
240.0,272.0,1
18144.0,18720.0,2
992.0,1056.0,1
456960.0,460544.0,1
1488.0,1584.0,1
13.0,39.0,1
34272.0,35360.0,2
8432.0,8976.0,2
1560.0,1768.0,1
992.0,1056.0,2
